	__v	_id	created_at	nd_key	rated_by	rating	rating_max	student_comment	updated_at	user_key
89	0	580e7c49eeed0a0300b0f22c	2016-10-24T21:23:59.054Z	nd004	{'name': 'Jonathan P.'}	5	5	Structured understanding. Udacity has this course flow very well setup. Lessons fit very nicely together and the community is outstanding.	2016-10-24T21:25:29.054Z	9625326358
90	0	580e57180f97a7030092c9ee	2016-10-24T18:46:47.754Z	nd004	{'name': 'Elie C.'}	5	5	I really liked the real world projects, that I was able to implement using latest industry standards	2016-10-24T18:46:48.616Z	3638678561
91	0	580dad3df431930300c1c703	2016-10-24T06:42:04.830Z	nd004	{'name': 'Humam A.'}	5	5	its awsome	2016-10-24T06:42:05.373Z	4648358626
92	0	580d82fcf431930300c1c702	2016-10-24T03:41:47.384Z	nd004	{'name': 'Elie C.'}	5	5	Learned latest industry standards	2016-10-24T03:41:48.347Z	3638678561
93	0	5809d6c0eec8840300ecf90f	2016-10-21T08:50:08.084Z	nd004	{'name': 'alpheus m.'}	5	5	I have been learning a lot of interesting & useful things.	2016-10-21T08:50:08.517Z	5402670684
94	0	58070480271d9b0300ae84db	2016-10-19T05:28:26.748Z	nd004	{'name': 'David W.'}	5	5	Wonderful.	2016-10-19T05:28:32.274Z	9534339556
95	0	580286c07d21ae0300f5879d	2016-10-15T19:42:56.110Z	nd004	{'name': 'Austin B.'}	5	5	I've learned more in the last 2 months than I have in the last 2 years studying on my own. This is great in every way, this is the first time I have actually been excited to see what my professors throw at me next. Instead of running in fear. 	2016-10-15T19:42:56.433Z	1293658549
96	0	57fd4adc406efe030078f257	2016-10-11T20:25:54.570Z	nd004	{'name': '   .'}	5	5	"Taking this course has been one of the most challenging things of my life as a  programmer so far. Vary intuitive method of teaching, relevant homework and projects for every sub-syllabus.

I can say it has cost me my time and dedication but I'm happy I'm doing this."	2016-10-11T20:26:04.802Z	7123445776
97	0	57f9ca81a59c23030039dc47	2016-10-09T04:41:35.548Z	nd004	{'name': 'David W.'}	5	5	Wonderful	2016-10-09T04:41:37.291Z	9534339556
98	0	57f5d916a919a8030033568e	2016-10-06T04:55:48.520Z	nd004	{'name': 'David W.'}	5	5	I love udacity. This way to learn is my favorate. As a Chinese,this way is also to improve my English.	2016-10-06T04:54:46.892Z	9534339556
99	0	57f1ea3dd1055a03002c5485	2016-10-03T05:18:52.020Z	nd004	{'name': 'Jon C.'}	5	5	The Full Stack Web Developer Nanodegree has been awesome so far! There are lots of projects and supporting courses, but I am confident that after finishing the work I will be qualified to start working as a Full Stack Web Developer!	2016-10-03T05:18:53.977Z	1110638653
100	0	57edbd62b2b9b50300e3c1f3	2016-09-30T01:18:20.668Z	nd004	{'name': 'ABHINAV S.'}	5	5	Really very good projects and video tutorials plus awesome panel of reviewers aiming for the best api's that you create. Very contented by taking this course. 	2016-09-30T01:18:26.344Z	8355153837
101	0	57e97fff15a8e00300970775	2016-09-26T20:07:25.633Z	nd004	{'name': 'Ryan W.'}	5	5	Thanks!!!	2016-09-26T20:07:27.962Z	4310678834
102	0	57e5225a1040a7030074005a	2016-09-23T12:38:50.155Z	nd004	{'name': 'Ryan W.'}	5	5	This NanoDegree Program Is Setting The Bar! It teaches everything that a full stack web developer should know. A few things are a little oudated since it was created in 2014 (it's 2016 as of now), but albeit, Great Work Udacity!!!	2016-09-23T12:38:50.826Z	4310678834
103	0	57e46f6ebc7d8203007a6cca	2016-09-22T23:55:23.870Z	nd004	{'name': 'Leonardo B.'}	5	5	Awesome course. Very entertaining and well explained. I am loving it!	2016-09-22T23:55:26.315Z	9167668877
104	0	57e37e12bc7d8203007a6cc0	2016-09-22T06:45:30.526Z	nd004	{'name': 'David W.'}	5	5	It's amazing speed to review my code. I think the reviewer is very serious, find many many issue in my code. I love it.	2016-09-22T06:45:38.415Z	9534339556
105	0	57df30a18588420300e96114	2016-09-19T00:26:08.735Z	nd004	{'name': 'Daniele M.'}	5	5	Fantastic course and teachers!	2016-09-19T00:26:09.609Z	3632638867
106	0	57dd4cc15d6383030086f285	2016-09-17T14:01:37.715Z	nd004	{'name': 'Harshit T.'}	5	5	"FSND is full-fledged, intensive and the best developer program for any aspiring web developer. The program has pushed me to my limits testing out each and every key area which requires for you to be called as a ""Full Stack Developer"". In fact this program has taught me the real meaning of a Full stack developer. Initially I found it challenging when you have to write HTML and CSS but as the program progresses you need dive into all the backend features and their functionality. This gives you a hold on all the pieces (tech stack) be it SQL, Database Schema, Product Development, Designing, writing well formatted code, configuration and what not. Having a great time taking up my projects."	2016-09-17T14:01:37.715Z	5610468167
107	0	57da934ac7abb10300443f01	2016-09-15T12:25:44.276Z	nd004	{'name': 'Ruben G.'}	5	5	Fun projects with easy to understand background material.	2016-09-15T12:25:46.116Z	103372807
108	0	57d9807f0571420300b53440	2016-09-14T16:53:19.524Z	nd004	{'name': 'ricardo G.'}	5	5	it is being an amazing experience so far! thanks guys	2016-09-14T16:53:19.779Z	4717599435
109	0	57d820568128b30300fbf7ef	2016-09-13T15:50:38.952Z	nd004	{'name': 'Marcos B.'}	5	5	This program has exceeded my expectations.  I am truly shocked by how much I have learned so far.	2016-09-13T15:50:46.362Z	u15536504
110	0	57d7bd518128b30300fbf7e9	2016-09-13T08:48:16.382Z	nd004	{'name': 'Alexander T.'}	5	5	Guys, you are amazing!	2016-09-13T08:48:17.638Z	8838441170
111	0	57d0ffa8db857c0300192744	2016-09-08T06:05:18.743Z	nd004	{'name': 'David W.'}	5	5	我是通过51CTO的邮件吸引过来的，真的是吸引了我，我对Udacity的感觉是就算后期要付费我也可能会坚持在上面看，一直在自己坚持每天学习，不过还是缺乏一个系统的，有目标的项目，或者说是计划。我觉得这些是Udacity吸引我的一个地方。Love !	2016-09-08T06:05:28.752Z	9534339556
112	0	57cc515f47b94e0300adae84	2016-09-04T16:52:46.341Z	nd004	{'name': 'Tushar M.'}	5	5	So far good	2016-09-04T16:52:47.475Z	3764218584
113	0	57c47be45574d5030093b593	2016-08-29T18:16:09.718Z	nd004	{'name': 'DEJEN W.'}	5	5	The program exceeded my expectation.Amazing program! 	2016-08-29T18:16:04.879Z	3339098546
114	0	57bcd2b469e4cd0300e964ae	2016-08-23T22:48:20.947Z	nd004	{'name': 'Leonardo B.'}	5	5	I'm having a blast! the course I'm taking is Full Stack Web Development and is greatly explained with some touches of humor here and there, which I find really refreshing! Definitely awesome!	2016-08-23T22:48:20.947Z	9167668877
115	0	57bc9f1fa9e7850300c62efa	2016-08-23T19:08:14.585Z	nd004	{'name': 'Raja R.'}	5	5	This is the place where all the zero's become hero's in the Web Technology	2016-08-23T19:08:15.328Z	4438591878
116	0	57ba8872b2664b030074c3fc	2016-08-22T05:06:50.750Z	nd004	{'name': 'Amrit G.'}	5	5	Learned and still learning much	2016-08-22T05:06:58.452Z	9163946619
117	0	57b43b76395d7a0300223983	2016-08-17T10:24:51.998Z	nd004	{'name': 'Ankit J.'}	5	5	"It was awesome. I learnt a lot and got quite comfortable with python, Flask and google app engine and backend in general. Learning bit of Front end to do project was also very helpful, though I had to do courses of Front-end Web developer nanodegree to understand things.
The best part was how responsive the reviews and Udacity support was in general. I got most of my project reviewed in 1-2 hours of my submission and they very patient with re-submission, which did a lot to meet the rubric.
I would highly recommend this Nanodegree and can sure the money investment will be worth it, as money investment and rubric forces you are learn so much more and take learning to next level.
All the best."	2016-08-17T10:24:54.735Z	u10764178
118	0	57b0cc20e7eae20300a78468	2016-08-14T19:53:03.530Z	nd004	{'name': 'Yohannes T.'}	5	5	Goo one!	2016-08-14T19:53:04.035Z	9060584216
119	0	579e3b13a31a910300b3ab73	2016-07-31T17:53:23.683Z	nd004	{'name': 'Alfreda D.'}	5	5	Its not an easy program by any means, but it is well worth.	2016-07-31T17:53:23.683Z	3342848652
120	0	579d852acae5250300047994	2016-07-31T04:57:14.334Z	nd004	{'name': 'Sanket G.'}	5	5	Its really good, some of the lessons I could not find in other MOOC classes. The feedback on the code was great- helped me learn things such as PEP8 etc. So far so good! 	2016-07-31T04:57:14.529Z	235292924
121	0	5793da55b620a50300ee9ede	2016-07-23T20:57:56.197Z	nd004	{'name': 'Japan P.'}	5	5	It's wonderful! I loved the way its set to learn various tools and development process. The course contents are very detailed and has very helpful resources to make it all the way.	2016-07-23T20:57:57.196Z	u1220003
122	0	578fd83bed4f1d0300577825	2016-07-20T19:59:55.085Z	nd004	{'name': 'Jamal P.'}	5	5	As someone who has only had experience writing short script like programs to use my laptop as an expensive basic arithmetic calculator. This program has helped me to take things to the next step by learning full stack web development, by building application front ends in HTML, CSS, and JavaScript, build back ends in the Python programming language with PostgreSQL database then finally setting up a Linux based cloud server instance to run my previously completed Nanodegree projects for the whole world to see. My experiences thus far have left me with a great lasting impression and confidence in my ability to create practical solutions to real world software development problems.	2016-07-20T19:59:55.901Z	4945379726
123	0	5786394da17052030030b01d	2016-07-13T12:51:25.441Z	nd004	{'name': 'Srikanth N.'}	5	5	i began falling in love with udacity the way it teaches thank you udacity you are the best	2016-07-13T12:51:25.441Z	8722369133
124	0	5784808deb33c00300a90436	2016-07-12T05:30:52.650Z	nd004	{'name': 'Muhammad Z.'}	5	5	it's doing greater than i expected	2016-07-12T05:30:53.205Z	8834122131
125	0	5781ebeedadb910300a2f502	2016-07-10T06:32:13.580Z	nd004	{'name': 'alpheus m.'}	5	5	I've learned a lot in this nanodegree and the instructors are great.	2016-07-10T06:32:14.794Z	5402670684
126	0	5780bf03fa71990300eda8cd	2016-07-09T09:08:15.693Z	nd004	{'name': 'Parth B.'}	5	5	Great thanks for this wonderful course.	2016-07-09T09:08:19.413Z	8783181992
127	0	577a04451d5ac00300568025	2016-07-04T06:38:02.254Z	nd004	{'name': 'Guanghui Z.'}	5	5	Generally very good. But some projects do not have sufficient lectures to support.	2016-07-04T06:37:57.995Z	8167492456
128	0	5773daf72d803a030048a57a	2016-06-29T14:28:08.979Z	nd004	{'name': 'nagendra singh K.'}	5	5	Amazing Experience and Thanks Udacity for Providing Such courses	2016-06-29T14:28:07.834Z	300760181
129	0	5770872daa09df03005403ff	2016-06-27T01:53:49.260Z	nd004	{'name': 'Phil G.'}	5	5	I'm really enjoying it so far. Hopefully this work resembles what I would be doing in a full-time role and I hope I can find a full-time role!!	2016-06-27T01:53:49.821Z	u18971637
130	0	576a0c24afee180300ffcec6	2016-06-22T03:55:19.225Z	nd004	{'name': 'Juanita D.'}	5	5	It's very gradual so you don't feel overwhelmed, but it's  complex enough to keep you interested	2016-06-22T03:55:17.002Z	5437911172
131	0	5769cc638dd88803000b637d	2016-06-21T23:23:15.512Z	nd004	{'name': 'Christina S.'}	5	5	I have learned a lot in this program and have had a very positive experience.  My reviewers have been very quick and thorough with their feedback.  	2016-06-21T23:23:15.859Z	309731646
132	0	5767e13537925e03008fdbf0	2016-06-20T12:27:35.325Z	nd004	{'name': 'Harry S.'}	5	5	This has been a great program as it is building upon my current skills.	2016-06-20T12:27:33.150Z	213032780
133	0	5766ac552bd1e40300af5b34	2016-06-19T14:29:39.956Z	nd004	{'name': 'Guanghui Z.'}	5	5	General cool. But the instructors have not agreed on web frameworks. It takes too much time to learn a new framework.	2016-06-19T14:29:41.734Z	8167492456
134	0	57663c23db26560300718a3e	2016-06-19T06:30:57.264Z	nd004	{'name': 'Abhishek G.'}	5	5	The best decision I've ever made in my life would be doing this Nanodegree. The amount of exposure I got here was tremendous. My value as a professional increased significantly!	2016-06-19T06:30:59.590Z	4574369819
135	0	5764e3c112558503008fc9d5	2016-06-18T06:01:49.814Z	nd004	{'name': 'Aiman A.'}	5	5	Joining the nanodegree program was the best decision I ever made. I learnt so much from it. Its so much better than any formal college degree as it teaches you technologies that are currently being used today in big companies.	2016-06-18T06:01:37.309Z	3162958582
136	0	576492cd12558503008fc9c9	2016-06-18T00:16:12.403Z	nd004	{'name': 'Alisher M.'}	5	5	This program covers the aspects, which contemporary and professional web - developers should use nowadays.	2016-06-18T00:16:13.790Z	5430420437
137	0	576313c88fdf6d030042328a	2016-06-16T21:02:01.159Z	nd004	{'name': 'NG F.'}	5	5	Full stack developer nanodegree is awesome! Overall rating was good, however the difficult level of the project are provided by experienced lecturer. To enroll this course, make sure you hit the prerequisite or enrolled front end developer first. The quality of this course are there, you can enrolled this course if you have confident to complete the project. Good Luck! 	2016-06-16T21:02:00.084Z	4442548582
138	0	576081a6b5417d0300a1b8d2	2016-06-14T22:13:57.682Z	nd004	{'name': 'Steven H.'}	5	5	Well paced and easy to jump into. Quickly ramps up in difficulty and knowledge, but can be done at a reasonable pace. Videos give enough information to complete every aspect of the projects, and the forums are quite alive with support from other students.	2016-06-14T22:13:58.344Z	u25269
139	0	5730ce3a1679810300efd9c6	2016-05-09T17:51:54.279Z	nd004	{'name': 'Ilyes H.'}	5	5	This program is changing the world, god bless you guys, you're doing an amazing job <3.	2016-05-09T17:51:54.279Z	4004719014
140	0	572a07972f56c60300ce86c4	2016-05-04T14:30:47.508Z	nd004	{'name': 'Shuyu Z.'}	5	5	Love the experience of learning and sharing with fellow Udacians. The career preparations courses including the algorithm complement the projects,  and are helpful in preparing for interviews.	2016-05-04T14:30:47.508Z	3168138594
141	0	57205f3aa1d7c50300f690a7	2016-04-27T06:42:02.198Z	nd004	{'name': 'Eniolade M.'}	5	5	I started the nanodegree program as a not too software development professionally inclined person, but for the period I am studying under Udacity, I have learnt what took professional months/years to learn in just a few weeks.	2016-04-27T06:42:02.198Z	5512480159
142	0	56f58cc5a6a0270300f13452	2016-03-25T19:08:53.713Z	nd004	{'name': 'Konan H.'}	5	5	"After about 20 years working as systems engineer I felt the burden to learn new skills and fulfill my pation for programming and creating. So I spent 2 years learning painting, drawing and animation while taking classes with Coursera.
Then I discovered the Udacity nanodegre programs. I just completed the Fullstack nanodegree and now enrolled in the Senior Web Developer Nanodegree"	2016-03-25T19:08:53.713Z	4156958789
143	0	56e0301f71bf180300e7a9b5	2016-03-09T14:15:59.421Z	nd004	{'name': 'Michael M.'}	5	5	I am finally piecing filling the holes in my foundation as it pertains to software engineering and web development principles. The supporting courses will give you everything you need to learn about the processes and software development life-cycles. I am very excited to put this to work and hopefully find a full-time position within the next few months. This nanodegree has helped tremendously in making me understand what Full Stack really is.	2016-03-09T14:15:59.421Z	5431123276
144	0	56dbd0d50ecff303007304eb	2016-03-06T06:40:21.449Z	nd004	{'name': 'Sourabh D.'}	5	5	This whole program has been nothing short of a journey, just like in the movies. I started out as an unpolished mess and slowly I improved as my journey progressed and my story had a happy ending. Just like in the movies!	2016-03-06T06:40:21.449Z	u211753
145	0	56d5abf90ef89d0300cdd4c5	2016-03-01T14:49:29.237Z	nd004	{'name': 'George C.'}	5	5	"Great experience, learn in your own time, no more excuses :P

Courses are some time easy but some time challenging, overall a great test of commitment but fun, best for an intermediate, aspiring developer."	2016-03-01T14:49:29.237Z	692398551
146	0	56d48e1ddbc7020300a5ed3d	2016-02-29T18:29:49.077Z	nd004	{'name': 'Will R.'}	5	5	Overall the experience is great. The only downside to me is that there should be more projects to choose from. Hopefully this will happen over time, and maybe if we are lucky there will be some more integration of really rapidly expanding technologies( e.g. NodeJS).	2016-02-29T18:29:49.077Z	706888632
147	0	56cf8cb374f05703006e79f7	2016-02-25T23:22:27.518Z	nd004	{'name': 'TJ W.'}	5	5	It was good.	2016-02-25T23:22:27.518Z	4312868739
148	0	56cf29a174f05703006e79f3	2016-02-25T16:19:45.081Z	nd004	{'name': 'Simeran V.'}	5	5	The FSND was great fun. It taught me how to apply myself and persevere not only in Back-End Development but also in education generally!	2016-02-25T16:19:45.081Z	3197018669
149	0	56b9f6a6b3c4d903006e2332	2016-02-09T14:24:38.383Z	nd004	{'name': 'Chad S.'}	5	5	This Nanodegree introduces the student to a multitude of new skills and technologies! I have already begun using the techniques from this Nanodegree at work and while building my own projects.	2016-02-09T14:24:38.383Z	4635862066
150	0	56af8b08a36e7c030099caa4	2016-02-01T16:42:48.148Z	nd004	{'name': 'Krishna P.'}	5	5	If you are looking to be the Full stack web developer then its a great way to start. In this course you will build your resume and git hub profile that will help in showcasing what you have already done.	2016-02-01T16:42:48.148Z	4495799902
151	0	56aa78e246299c0300604319	2016-01-28T20:24:02.433Z	nd004	{'name': 'Richard G.'}	5	5	The experience was very rewarding. I have tackled many technologies that I haven't worked with before. I feel so much more confident in my ability to take on real-word full stack web development projects!	2016-01-28T20:24:02.433Z	4799270465
152	0	56a96439ee2bf90300d3fab7	2016-01-28T00:43:37.130Z	nd004	{'name': 'Nicolas H.'}	5	5	"I am currently enrolled in an online degree program along side my Udacity course work. My thoughts are best expressed by comparison:
The accredited university program:
Almost 10 times more expensive for each class (5 weeks long),
They have dated information,
Do not offer courses in cutting edge technology like python, swift, and go,
The grading is reduced to a simple 10/10 points for ""knowledge""...
Time limits and grading constraints reduce my ability to expand on interesting subjects

Udacity course work:
Ready to go profile of relevant work
Cutting edge course work
Updated and current content
Excellent grading and feedback on all course work
Relevant information (no time wasting fluff)
Lenient and broad requirements encourage broadened thinking and expanded deliverables

I am much more satisfied with my udacity course work and I look forward to the time when my experience here continues into the job market."	2016-01-28T00:43:37.130Z	5142239530
153	0	56a78d11ad559a0300ba017b	2016-01-26T15:13:21.905Z	nd004	{'name': 'Iraquitan C.'}	5	5	The best thing I really appreciate on this Nanodegree program is that besides the course specific lessons, like programming concepts, database, etc, they also support lessons about how to really prepare yourself to your job of interest, like how to prepare your resume and target-resume and how to put the relevant things on your linkedIn account for example. Really enjoying this course.	2016-01-26T15:13:21.905Z	2563198544
154	0	56a3c40dff978803001c7b80	2016-01-23T18:18:53.050Z	nd004	{'name': 'Rupert O.'}	5	5	Great training modules and very challenging projects. I've learned a lot in a small amount of time. Thanks to everyone at the Udacity team.	2016-01-23T18:18:53.050Z	4302478577
155	0	56a31bd435980803004fc915	2016-01-23T06:21:08.554Z	nd004	{'name': 'HSIN-CHENG C.'}	5	5	Really great material	2016-01-23T06:21:08.554Z	1922598585
156	0	56a2c219c7fc3503003d1a4d	2016-01-22T23:58:17.484Z	nd004	{'name': 'Yongjun L.'}	5	5	well designed and carefully presented	2016-01-22T23:58:17.484Z	5771770775
157	0	569e7220147efe0300d1c5b6	2016-01-19T17:28:00.357Z	nd004	{'name': 'James D.'}	5	5	"If you are interested even a little bit in coding, you should consider Udacity. Unlike larger coding schools that can cost thousands of dollars, Udacity offers a great interactive experience on an online platform that allows you to learn from the comfort of your own home. Hiring managers look for body of work when it comes to prospective coders, and with this full stack web developer nanodegree, you will receive a broad range of projects that showcase your new skill set. 

For the money, this is far and away the best method of learning."	2016-01-19T17:28:00.357Z	5257318591
158	0	569674aa0404200300e9200b	2016-01-13T16:00:42.282Z	nd004	{'name': 'Marcello S.'}	5	5	Very intense. The learning curve is pretty steep from project 3 on. It is challenging but very rewarding. I learned so much.	2016-01-13T16:00:42.282Z	300618761
159	0	5695d4c7cffa5903001154cf	2016-01-13T04:38:31.410Z	nd004	{'name': 'Chen L.'}	5	5	"The Full Stack Web Development Nanodegree definitely helped me strengthen many weak points in my skill set including building apps in the cloud and configuring a unix server from scratch. The projects lead you step by step into learning skills, building an application, and finally actually deploying the code into production from scratch. It offers a rare opportunity to learn best practices every step of the way with someone there to catch you if you ever get lost. 

Overall: 5/5 Have already recommended to many friends."	2016-01-13T04:38:31.410Z	1777558535
160	0	56956b5ecffa5903001154b4	2016-01-12T21:08:46.413Z	nd004	{'name': 'Jinliang L.'}	5	5	practical knowledge!!	2016-01-12T21:08:46.413Z	968139656
161	0	56946839e1a211030001909a	2016-01-12T02:43:05.890Z	nd004	{'name': 'Arnabjyoti K.'}	5	5	I joined this nanodegree program not aiming for a change in job. I just love working on side-projects -- and this program gave me ample opportunity to engage myself. Awesome !!!!	2016-01-12T02:43:05.890Z	4292429587
162	0	569415e2e1a2110300019079	2016-01-11T20:51:46.096Z	nd004	{'name': 'Ethan R.'}	5	5	I finished my MA from a public university, and felt like I had no options or opportunity for a job. I felt very unprepared. Udacity hasn't only changed my view on programming and development, but how I approach the challenges and failures that I face in my day to day life. I now feel much more confident in my choice to change careers.	2016-01-11T20:51:46.096Z	u3473305
163	0	569410fbe1a2110300019076	2016-01-11T20:30:51.575Z	nd004	{'name': 'Mohammed M.'}	5	5	Really I don't remember the time when I had so much fun learning!	2016-01-11T20:30:51.575Z	5392111296
164	0	5693da69e1a2110300019059	2016-01-11T16:38:01.960Z	nd004	{'name': 'Deanna W.'}	5	5	Udacity offers a topnotch program of project-oriented learning in fields of high technology.  Having recently completed the Full Stack Nanodegree program, I am confident in the skills I have acquired using the latest tools developing web applications.  Thanks, Udacity!	2016-01-11T16:38:01.960Z	5139164972
165	0	5693c625e1b5350300a241af	2016-01-11T15:11:33.590Z	nd004	{'name': 'Calvin M.'}	5	5	I really enjoy everything that is being done at Udacity. This has been a great and unique learning experience. The team and community at Udacity is one of the most helpful. Thanks Udacity!	2016-01-11T15:11:33.590Z	1958518608
166	0	58b7549cf9744f0004a3effd	2017-03-01T23:09:15.975Z	nd004	{'name': 'graham s.'}	4	5	I think the program is matching my needs.	2017-03-01T23:09:16.745Z	4578085701
167	0	58b2d23685a3dc0004a99645	2017-02-26T13:03:48.815Z	nd004	{'name': 'Andree W.'}	4	5	Great teaching, thorough discussion and explanation on both front-end and backend materials. Looking forward to make use of the skills learnt on real world project.	2017-02-26T13:03:50.257Z	5452960224
168	0	58abf6cd8a2783000424ccc2	2017-02-21T08:14:02.761Z	nd004	{'name': 'Franziskus N.'}	4	5	Absolutely loving the program. The only part that I'd criticise is that due to the quickly developing technologies, not every part of the program seems up to date. The underlying principles are what really matters, though, and thanks to the great lecturers and the well-rounded syllabus I feel like I got all the tools for the job.	2017-02-21T08:14:05.107Z	u84706
169	0	58ab32ce5c31980004ad8539	2017-02-20T18:17:44.612Z	nd004	{'name': 'Ulises A.'}	4	5	I loved to retake education in my file, I learned so many great things, I'm happy to be part of the Udacity alumni for now on.	2017-02-20T18:17:50.633Z	6699508931
170	0	58a80a7d2d52880004b44fb6	2017-02-18T08:49:00.393Z	nd004	{'name': 'Vincent D.'}	4	5	Python course has been great so far.  Project was set up in a way where I was able to design and add some cool features.	2017-02-18T08:49:01.203Z	6108494940
171	0	58a7906831b2f5000450f5e5	2017-02-18T00:08:07.590Z	nd004	{'name': 'bing z.'}	4	5	1. accurate info about the length of this course, time estimated to commit  2. a lot of support resources to facilitate our learning process 3. very quick response if you provide any feedback to Udacity	2017-02-18T00:08:08.888Z	10094699313
172	0	58a16ee8bb216300045c694d	2017-02-13T08:31:33.135Z	nd004	{'name': 'Oren T.'}	4	5	A very professional and practical program which covers many of the latest technologies required for full stack web engineers. 	2017-02-13T08:31:36.958Z	3514748645
173	0	58a151a7d310b6000437496f	2017-02-13T06:26:46.009Z	nd004	{'name': 'Sunil C.'}	4	5	The program gives a good foundation in Python, JavaScript, and MVC. However, there is a gap between the program and what employers want. Django and AngularJS would have made this Nanodegree complete.	2017-02-13T06:26:47.467Z	8966729997
174	0	58a04edaf4c78a000442618e	2017-02-12T12:02:29.677Z	nd004	{'name': 'rasselio d.'}	4	5	This program is all i need for starting in this field.	2017-02-12T12:02:34.407Z	7121980179
175	0	589cef7cd684c40004f8026a	2017-02-09T22:45:10.276Z	nd004	{'name': 'davide r.'}	4	5	very good teacher!	2017-02-09T22:38:52.699Z	3091898722
176	0	588c27e02437250004e2fe23	2017-01-28T05:10:46.395Z	nd004	{'name': 'Sadiq A.'}	4	5	"The experience so far is very good. The Only Issue I got is the only thing I want to say is what is fresh_tomatoes.py you should have told the student that time that HTML and CSS you will teach afterwards. now I see a sigh after watching other modules.
Thanks well. Good Nanodegreel"	2017-01-28T05:10:56.134Z	7349960082
177	0	5873289a80e78900045b241a	2017-01-09T06:07:22.500Z	nd004	{'name': 'Matthew T.'}	4	5	great program. all around. considers the students, and considers the employers. (!)	2017-01-09T06:07:22.703Z	8080263293
178	0	586dc5e1fcd17900040e85bb	2017-01-05T04:04:48.473Z	nd004	{'name': 'yatindra r.'}	4	5	Project complexities can be increased	2017-01-05T04:04:49.752Z	4329034928
179	0	58661b2edd3f060400fa4b34	2016-12-30T08:30:38.399Z	nd004	{'name': 'Brindal P.'}	4	5	"This is interesting course and got to know many new things  about web development and learned a lot. Teaching is very clear. Sometime, by intention, they don't teach you some major concept because they want you to learn it by yourself and make you find the way to work with it for given problem or project. I think that is the good way.

Also, I googled about web development with python and almost everywhere Django and flask is popular, so just want to get clear about the concept of udacity of teaching google app engine."	2016-12-30T08:30:38.814Z	8985383158
180	0	5859b2c73917750400d35b0b	2016-12-20T22:37:58.933Z	nd004	{'name': 'Jimmy N.'}	4	5	For the most part it has, but there are some cases where I feel like there is not enough support for working through all the tools and programs the instructors want you to download. I've spent more time trying to get my computer configured than actually programming. Also, I wish the site would allow Users to turn off the auto-play feature for lectures.	2016-12-20T22:37:59.491Z	958909838
181	0	5853a22b6e7dd00400e2c007	2016-12-16T08:13:32.241Z	nd004	{'name': 'Matthew T.'}	4	5	It can be confusing at times. But it is well worth the overall goals.	2016-12-16T08:13:31.405Z	8080263293
182	0	583d9ae95c4d8504005d653a	2016-11-29T15:12:18.324Z	nd004	{'name': 'Ulises A.'}	4	5	"Awesome courses!
I've learnt a lot and this is going to be  a booster in my career.
It could be better as some google and Facebook APIs as well as the google app engine need an update. It was somewhat confusing at some points.

Other than that, I enjoyed studing again."	2016-11-29T15:12:41.387Z	6699508931
183	0	583d7da25c4d8504005d6538	2016-11-29T13:07:33.422Z	nd004	{'name': 'Christoph B.'}	4	5	too much redundancy, to much topics barely touched.	2016-11-29T13:07:46.274Z	10007794813
184	0	583b4e10622ee8040085c60d	2016-11-27T21:20:18.721Z	nd004	{'name': 'Oscar L.'}	4	5	Felt a bit outdated at times, but still offers a plethora of knowledge eitherway	2016-11-27T21:20:16.740Z	4328049530
185	0	5829b16c0eefa4040074972c	2016-11-14T12:43:24.767Z	nd004	{'name': 'KAZUYA N.'}	4	5	"What you learn through this course is worth spending your effort.
"	2016-11-14T12:43:24.899Z	1951198631
186	0	58168be4b12cb8030058d783	2016-10-31T00:10:13.416Z	nd004	{'name': 'thomas v.'}	4	5	I have gotten a very positive experience learning.  A big thanks to the instructor for teaching me all these things! 	2016-10-31T00:10:12.402Z	6619369474
187	0	58153da841ef7b0300c895da	2016-10-30T00:24:07.415Z	nd004	{'name': 'Neptune Michael C.'}	4	5	Cool, but please add test driven python in a project, and learning video	2016-10-30T00:24:08.101Z	5604253701
188	0	58138903b188070300a87097	2016-10-28T17:21:06.534Z	nd004	{'name': 'steven tuetpiu k.'}	4	5	Really pushes to do well in this course and learn beyond what this course offers.	2016-10-28T17:21:07.155Z	3508198992
189	0	5810813c8865450300a13935	2016-10-26T10:11:07.867Z	nd004	{'name': 'Neptune Michael C.'}	4	5	So far so good, but needs to have test driven Python discussed too. And maybe Django added?	2016-10-26T10:11:08.369Z	5604253701
190	0	580bbe009b3a470300ac4e35	2016-10-22T19:29:04.553Z	nd004	{'name': 'navjot s.'}	4	5	Completed all projects except last one(In-progress). Love this course. learnt a lot as I was new to this domain. The only thing i did nt like is some frameworks taught have no market these days, such as knockout js, google app engine. Overall Google App Engine is great. Wish they would have started little more advance in cloud backend.  As recruiters are looking for reactjs, aws etc. But a great beginning.	2016-10-22T19:29:04.841Z	6791756633
191	0	5800daab8c11c10300adc4ee	2016-10-14T13:13:51.293Z	nd004	{'name': 'Miguel M.'}	4	5	This nanodegree is really nice. I just think that you should not focus so much in python since javascript seems to be the future in regard to web application development	2016-10-14T13:16:27.305Z	8988419247
